,Title,Console,Max_Players,Genres,Publishers,Review_Score,US_Sales,Used_Price,Release.Rating,Length.All.PlayStyles.Average,Length.All.PlayStyles.Leisure,Length.All.PlayStyles.Median,Length.All.PlayStyles.Polled,Length.All.PlayStyles.Rushed,Length.Completionists.Average,Length.Completionists.Leisure,Length.Completionists.Median,Length.Completionists.Polled,Length.Completionists.Rushed,Length.Main...Extras.Average,Length.Main...Extras.Leisure,Length.Main...Extras.Median,Length.Main...Extras.Polled,Length.Main...Extras.Rushed,Length.Main.Story.Average,Length.Main.Story.Leisure,Length.Main.Story.Median,Length.Main.Story.Polled,Length.Main.Story.Rushed,US.Sales..millions.,YearReleased,Publisher,Sequel,Re.release,Lifecycle,LifecycleSq,Online,Licensed,Handheld,Accessory,LtdEdition,Multiplatform,GBA,GCN,NDS,Wii,PS2,PS3,PSP,Xbox,X360,Action,Adventure,Educational,Racing,RPG,Simulation,Sports,Strategy,X2K,Acclaim,Activision,Atari,Capcom,Disney,Eidos,EA,Infograme,Konami,Microsoft,Midway,Namco,Nintendo,Rockstar,Sony,Sega,THQ,SquareEnix,Ubisoft,Adult,Anime,Arcade,Battlemech,Boardgame,Cards,Casino,Chess,Comics,Cyberpunk,Detective,Fighting,Flight,Helicoptor,HistoricalBattle,Horror,InteractiveFiction,InteractiveFictionGraphics,InteractiveMovie,Managerial,MartialArts,MedievalFantasy,Meditative,MentalTraining,Naval,Paddle,PersistentUniverse,Pinball,PostApocalyptic,Puzzle,RealTime,RhythmAction,SciFi,Shooter,Spy,Stealth,SurvivalHorror,Tank,Train,TurnBased,VideoBackdrop,VisualNovel,Ecology,Language,Geography,Graphics,Health,History,Maths,Music,PreSchool,Reading,Religion,Science,Sociology,Typing,AmericanFootball,Basketball,Baseball,Boxing,Bowling,Cricket,Fishing,Cycling,Golf,Hockey,Horse,Hunting,Motorcycle,OffRoad,Olympiad,Paintball,PingPong,Pool,Rugby,Sailing,Skateboarding,Snowboarding,Soccer,Surfing,Tennis,Tricks,Volleyball,Wakeboarding,Wrestling,FirstPerson,Platform,Isometric,SideScrolling,TopDown,ThirdPerson
286,Monster Hunter Freedom,Sony PSP,1,"Action,Strategy",Capcom,71,0.25,12.95,E,279.7333333,445.2,101.1,6,120.2,683.1333333,691.5666667,683.1333333,2,674.7,84.06666667,103.1166667,76,3,65.01666667,60,60,60,1,60,0.25,2006,"Capcom Entertainment, Inc., CE Europe Ltd.",0,0,2,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
287,Mortal Kombat: Armageddon,Nintendo Wii,4,"Action,Racing / Driving",Midway,71,0.16,24.95,E,13.13333333,22.86666667,8.333333333,17,8.366666667,27.5,31.25,27.5,2,23.75,16.45,24.68333333,12.31666667,5,10.18333333,8.6,11.15,8,10,7.15,0.16,2007,"Midway Home Entertainment, Inc.",1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
288,MotorStorm,PlayStation 3,1,"Action,Racing / Driving,Sports",Sony,82,1.58,16.95,T,16.9,22.96666667,15,16,12.96666667,16.88333333,18.96666667,15,5,14.55,22.25,26.05,22,4,18.55,13.85,15.2,15,7,12.2,1.58,2006,"Sony Computer Entertainment America, Inc., Sony Computer Entertainment Europe Ltd., Sony Computer Entertainment Incorporated",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
289,MotorStorm: Pacific Rift,PlayStation 3,4,"Action,Racing / Driving,Sports",Sony,82,0.37,29.95,T,37.5,77.5,32.5,14,22.5,120,120,120,1,120,39.01666667,52.75,36,6,31.25,24.43333333,32.1,24,7,17.1,0.37,2008,"Sony Computer Entertainment America, Inc., Sony Computer Entertainment Europe Ltd.",1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
290,Myst,Nintendo DS,1,Adventure,Midway,43,0.06,24.95,E,7.866666667,12.71666667,7.05,26,5.716666667,9.666666667,13.6,8.716666667,6,7.35,8.766666667,9.433333333,9,3,8.1,7.066666667,10.28333333,6.066666667,17,5.283333333,0.06,2007,Midway Games Ltd.,0,1,3,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
291,NBA Street Homecourt,PlayStation 3,4,Sports,EA,81,0.11,14.95,E,18.31666667,26.5,7.716666667,3,10.11666667,7.716666667,7.716666667,7.716666667,1,7.716666667,23.61666667,31.8,23.61666667,2,15.41666667,0,0,0,0,0,0.11,2007,"Electronic Arts, Inc.",1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
292,NBA Street Homecourt,X360,4,Sports,EA,80,0.47,7.95,T,18.31666667,26.5,7.716666667,3,10.11666667,7.716666667,7.716666667,7.716666667,1,7.716666667,23.61666667,31.8,23.61666667,2,15.41666667,0,0,0,0,0,0.47,2007,"Electronic Arts, Inc.",1,0,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
293,Need for Speed Underground 2,Nintendo DS,1,Racing / Driving,EA,65,0.11,22.95,T,20.96666667,29.23333333,20,69,17.73333333,23.36666667,30.21666667,21.5,19,20.71666667,20.9,24.21666667,20,17,18.71666667,19.6,20.9,20,33,17.4,0.11,2005,"Electronic Arts, Inc.",1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
294,Need for Speed: Carbon,Nintendo Wii,2,Racing / Driving,EA,67,0.47,17.95,M,13.3,21.21666667,13.6,56,9.15,22.66666667,25.16666667,20,3,20.16666667,13.01666667,16.75,14,19,9.183333333,12.61666667,15.4,13,34,8.866666667,0.47,2006,"ak tronic Software & Services GmbH, Electronic Arts, Inc.",1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
295,Need for Speed: Carbon,PlayStation 3,2,Racing / Driving,EA,75,0.47,17.95,T,13.3,21.21666667,13.6,56,9.15,22.66666667,25.16666667,20,3,20.16666667,13.01666667,16.75,14,19,9.183333333,12.61666667,15.4,13,34,8.866666667,0.47,2006,"Electronic Arts, Inc.",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
296,Need for Speed: Carbon,X360,2,Racing / Driving,EA,77,0.78,16.95,E,13.3,21.21666667,13.6,56,9.15,22.66666667,25.16666667,20,3,20.16666667,13.01666667,16.75,14,19,9.183333333,12.61666667,15.4,13,34,8.866666667,0.78,2006,"Electronic Arts, Inc., Electronic Arts K.K., Electronic Arts Ltd.",1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
297,Need for Speed: Most Wanted,Nintendo DS,1,Racing / Driving,EA,45,0.25,15.95,E,14.6,46.65,12,182,8.366666667,34.6,56.15,30,21,25.21666667,15.91666667,33.25,14,51,12.46666667,10.18333333,17.03333333,10,110,6.75,0.25,2005,"Electronic Arts, Inc.",1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
298,Need for Speed: Most Wanted,X360,2,Racing / Driving,EA,83,0.95,17.95,E,14.6,46.65,12,182,8.366666667,34.6,56.15,30,21,25.21666667,15.91666667,33.25,14,51,12.46666667,10.18333333,17.03333333,10,110,6.75,0.95,2005,"Electronic Arts UK Ltd., Electronic Arts, Inc.",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
299,Need for Speed: ProStreet,Nintendo Wii,2,Racing / Driving,EA,61,0.49,16.95,M,13.1,18.76666667,12,14,10.26666667,16.28333333,18.03333333,15.86666667,3,14.53333333,15.5,19.75,13.5,4,12.25,10.38333333,11.18333333,10,7,9.083333333,0.49,2007,"ak tronic Software & Services GmbH, Electronic Arts, Inc., Electronic Arts Russia",1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
300,Need for Speed: ProStreet,PlayStation 3,2,Racing / Driving,EA,73,0.75,16.95,T,13.1,18.76666667,12,14,10.26666667,16.28333333,18.03333333,15.86666667,3,14.53333333,15.5,19.75,13.5,4,12.25,10.38333333,11.18333333,10,7,9.083333333,0.75,2007,"Electronic Arts, Inc.",1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
301,Need for Speed: ProStreet,X360,2,Racing / Driving,EA,72,1.1,16.95,T,13.1,18.76666667,12,14,10.26666667,16.28333333,18.03333333,15.86666667,3,14.53333333,15.5,19.75,13.5,4,12.25,10.38333333,11.18333333,10,7,9.083333333,1.1,2007,"Electronic Arts, Inc.",1,0,2,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
302,Need for Speed: Undercover,Nintendo Wii,4,Racing / Driving,EA,54,0.27,27.95,E,12.18333333,16.33333333,11.2,43,9.333333333,16.11666667,18.15,14.5,6,14.3,13.78333333,16.68333333,13,11,11.68333333,10.58333333,11.68333333,11,26,8.883333333,0.27,2008,"Electronic Arts, Inc.",1,0,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
303,Need for Speed: Undercover,PlayStation 3,1,Racing / Driving,EA,59,0.59,17.95,E,12.18333333,16.33333333,11.2,43,9.333333333,16.11666667,18.15,14.5,6,14.3,13.78333333,16.68333333,13,11,11.68333333,10.58333333,11.68333333,11,26,8.883333333,0.59,2008,"Electronic Arts, Inc.",1,0,2,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
304,Need for Speed: Undercover,X360,1,Racing / Driving,EA,64,0.66,17.95,E,12.18333333,16.33333333,11.2,43,9.333333333,16.11666667,18.15,14.5,6,14.3,13.78333333,16.68333333,13,11,11.68333333,10.58333333,11.68333333,11,26,8.883333333,0.66,2008,"Electronic Arts, Inc.",1,0,3,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
305,New Super Mario Bros.,Nintendo DS,1,Action,Nintendo,89,10.03,27.95,T,10.23333333,21.65,9,156,6.05,17.06666667,24.98333333,15.5,33,10.68333333,10.93333333,16.23333333,10,40,7.65,7.2,14.15,7,83,4.8,10.03,2006,"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH",1,0,2,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
306,Ninja Gaiden Sigma,PlayStation 3,1,Action,,88,0.57,19.95,E,14.93333333,19.86666667,14.53333333,36,11.33333333,16,16,16,1,16,15.78333333,19.43333333,16,9,12.2,14.58333333,19.68333333,14.15,26,11.15,0.57,2007,"Tecmo, Inc., Tecmo, Ltd.",0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
307,Ninjatown,Nintendo DS,1,Strategy,,80,0.12,19.95,T,14.68333333,17.41666667,15,5,11.88333333,15.5,15.5,15.5,1,15.5,20,20,20,1,20,12.63333333,14.15,14,3,11.11666667,0.12,2008,SouthPeak Interactive Corporation,0,0,4,16,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
308,Nintendogs,Nintendo DS,1,Simulation,Nintendo,83,9.72,26.95,E,39.38333333,66.83333333,27.98333333,9,22.83333333,100,100,100,1,100,43.35,49.01666667,43.35,2,37.66666667,27.96666667,46.81666667,22.15,6,18.53333333,9.72,2005,"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH",0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
309,No More Heroes,Nintendo Wii,1,"Action,Racing / Driving",Ubisoft,83,0.29,17.95,M,14.63333333,35.9,13,80,9.4,26.88333333,41.83333333,24.5,12,19.83333333,14.4,19.35,14,34,11.83333333,10.53333333,12.81666667,10,34,7.633333333,0.29,2007,"Marvelous Interactive, Inc., Rising Star Games Ltd., Spike Co., Ltd., Ubisoft, Inc.",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
310,ObsCure: The Aftermath,Nintendo Wii,1,Action,,53,0.1,16.95,T,7.633333333,10.06666667,7.333333333,15,6.233333333,6.75,7.55,6.5,4,6.05,7.333333333,7.333333333,7.333333333,1,7.333333333,8.016666667,10.28333333,7.766666667,10,6.45,0.1,2008,"Ignition Entertainment Ltd. USA, Playlogic Entertainment, Inc., Playlogic International N.V.",1,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311,Onechanbara: Bikini Samurai Squad,X360,1,Action,,39,0.09,19.95,E,16.98333333,28.26666667,7.833333333,8,8.1,44.11666667,44.11666667,44.11666667,1,44.11666667,31.63333333,34.95,31.63333333,2,28.31666667,5.7,7.633333333,5,5,4.566666667,0.09,2006,"D3Publisher Inc., D3Publisher of America, Inc., D3Publisher of Europe Ltd.",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
312,Open Season,Nintendo DS,1,Action,Ubisoft,72,0.13,17.95,T,5.466666667,7.3,3.75,8,3.433333333,7.616666667,9.016666667,8.5,4,5.766666667,2.25,2.25,2.25,1,2.25,3.666666667,3.783333333,3.5,3,3.533333333,0.13,2006,"Ubisoft, Inc.",0,0,2,4,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
313,Open Season,Nintendo Wii,4,Action,Ubisoft,49,0.07,17.95,M,5.466666667,7.3,3.75,8,3.433333333,7.616666667,9.016666667,8.5,4,5.766666667,2.25,2.25,2.25,1,2.25,3.666666667,3.783333333,3.5,3,3.533333333,0.07,2006,"Ubisoft, Inc.",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
314,Open Season,X360,4,Action,Ubisoft,59,0.11,14.95,E,5.466666667,7.3,3.75,8,3.433333333,7.616666667,9.016666667,8.5,4,5.766666667,2.25,2.25,2.25,1,2.25,3.666666667,3.783333333,3.5,3,3.533333333,0.11,2006,"Ubisoft Entertainment SA, Ubisoft, Inc.",0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
